shot_id,shot_made_flag
1,0.315697699785
8,0.242419585586
17,0.557090759277
20,0.546601951122
33,0.355638414621
34,0.477107644081
35,0.53854316473
36,0.489095151424
37,0.567571818829
38,0.417588800192
45,0.407362937927
50,0.317298740149
55,0.248208045959
60,0.274425774813
66,0.254896342754
67,0.253931641579
71,0.438327312469
80,0.178084164858
85,0.247015595436
86,0.67934858799
95,0.755962610245
104,0.359002590179
113,0.341634869576
123,0.374850571156
126,0.821787536144
133,0.497047841549
141,0.334461212158
144,0.577423989773
150,0.527418673038
152,0.404623836279
153,0.552165865898
156,0.436201125383
159,0.919327735901
165,0.750056385994
172,0.495071589947
182,0.885772109032
192,0.485841751099
193,0.570619463921
196,0.346394568682
202,0.309860229492
210,0.332252234221
211,0.429751425982
228,0.802801072598
257,0.420317351818
260,0.463124215603
264,0.379914045334
267,0.817394971848
279,0.926696002483
282,0.461764395237
293,0.362956285477
299,0.839384257793
300,0.762246489525
301,0.819080889225
317,0.365296930075
327,0.42549687624
328,0.284796267748
335,0.45783212781
346,0.719752430916
348,0.270913779736
365,0.37847211957
390,0.658781945705
391,0.670232951641
392,0.824594557285
397,0.433655500412
418,0.38589733839
428,0.272093325853
434,0.726963222027
439,0.510451078415
440,0.467468708754
456,0.596791088581
459,0.355638027191
472,0.461504787207
480,0.336327493191
491,0.403929144144
497,0.430989265442
509,0.445796012878
511,0.57178491354
523,0.265387296677
533,0.505132973194
544,0.418734639883
546,0.46475982666
555,0.673424422741
558,0.283682107925
560,0.401576668024
573,0.362421870232
591,0.422230124474
596,0.352001190186
597,0.361264079809
601,0.607034802437
605,0.502138674259
617,0.369503945112
628,0.279334515333
634,0.471363008022
646,0.340403527021
649,0.436476558447
651,0.685638189316
654,0.754705548286
656,0.529914140701
657,0.537600815296
669,0.377402961254
670,0.930678248405
693,0.691395223141
694,0.362012773752
699,0.481513977051
711,0.362626731396
718,0.380239963531
722,0.406050622463
723,0.392121851444
725,0.754052639008
734,0.366123378277
735,0.534206211567
737,0.698007464409
746,0.298020213842
747,0.71651506424
766,0.281965136528
767,0.302699327469
771,0.261069178581
773,0.268642574549
774,0.429258704185
783,0.306517958641
784,0.425012767315
789,0.30757266283
792,0.447051376104
