shot_id,shot_made_flag
1,0.43835218668
8,0.328012299538
17,0.612167010307
20,0.675041762988
33,0.384019398689
34,0.496776866913
35,0.515638777415
36,0.46210991621
37,0.669331711133
38,0.377952620188
45,0.419966827234
50,0.391647928556
55,0.374663777351
60,0.344400390784
66,0.299127962589
67,0.297569212119
71,0.403472987811
80,0.251292573611
85,0.270212064584
86,0.710983341535
95,0.706779638926
104,0.410214742819
113,0.420030748844
123,0.327324134509
126,0.783001200358
133,0.583340476354
141,0.336365820567
144,0.485598146121
150,0.572880703608
152,0.405370707512
153,0.592414751053
156,0.415028605461
159,0.919400749207
165,0.780951148669
172,0.473262971242
182,0.871704497337
192,0.443416426182
193,0.597288837433
196,0.396205117702
202,0.326878493627
210,0.32368934075
211,0.46829754591
228,0.800449837049
257,0.41736881415
260,0.42736881415
264,0.404415558974
267,0.753336253166
279,0.865725625356
282,0.468090377649
293,0.318934118748
299,0.803291120529
300,0.711910214424
301,0.764693477949
317,0.412102086544
327,0.452213985125
328,0.287581520081
335,0.482440689405
346,0.698679014842
348,0.310166003704
365,0.399491354624
390,0.662984283765
391,0.629626479149
392,0.751854468981
397,0.390615826448
418,0.434735367298
428,0.353421076139
434,0.732374014854
439,0.524365511735
440,0.436781085332
456,0.494277722041
459,0.275893785159
472,0.39106588761
480,0.333261981805
491,0.429666901429
497,0.476575148106
509,0.455795678298
511,0.508191957474
523,0.312221813997
533,0.453339987596
544,0.368215292295
546,0.410632607937
555,0.686321845055
558,0.361282437642
560,0.388220857779
573,0.347299974759
591,0.407616974513
596,0.354349562327
597,0.416980747382
601,0.609383180936
605,0.464171539148
617,0.368518732389
628,0.299204657078
634,0.432720483144
646,0.270294743379
649,0.51218454202
651,0.669899783134
654,0.803466265996
656,0.435184399287
657,0.491923454603
669,0.346899676323
670,0.915530595779
693,0.705184294383
694,0.363765949408
699,0.423036993345
711,0.428503154914
718,0.398974233468
722,0.340467624664
723,0.338272716999
725,0.758629384041
734,0.372496096293
735,0.49778132836
737,0.687957642873
746,0.309079666932
747,0.675177386602
766,0.329174276193
767,0.394162181218
771,0.291376242638
773,0.284694906076
774,0.387928097248
783,0.306034584045
784,0.401184768677
789,0.321652874947
792,0.410541227659
804,0.323738719622
809,0.397500465711
812,0.32983542045
813,0.427286800543
817,0.366882426739
820,0.317571848234
825,0.431585738659
826,0.343199914296
829,0.416475754579
855,0.389028601646
859,0.71126425902
862,0.396786849499
870,0.334192570845
876,0.389096999168
880,0.421005173524
886,0.939198484421
889,0.830086150169
891,0.506568466028
897,0.925222536723
902,0.351479411125
903,0.340748123328
908,0.360186181863
909,0.416854617596
920,0.384795965354
922,0.448881049951
924,0.66405600071
932,0.41638083299
934,0.338835470676
937,0.376397693157
941,0.358131525517
943,0.324058508078
950,0.424922331174
952,0.342057352861
954,0.87848408858
963,0.377292071184
975,0.387204783758
979,0.427987910112
981,0.377928090096
983,0.261340111097
985,0.499186839263
989,0.454610168139
995,0.385253551006
998,0.367887075742
1008,0.242894756794
1019,0.676556641261
1023,0.424866770109
1026,0.357253543536
